8,8 Asset Management,,,,,,,,
8.1,8.1 Inventarverzeichnis,3,"(Referenz zu ISO 27002: Control 8.1.1, 8.1.2, 8.1.3 und 8.1.4)",1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>In wie weit gibt es ein Verzeichnis für physische und digitale Vermögenswerte, die Informationen enthalten (Informationsobjekte)?  </h1>",,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Tabellen, Übersichten oder Verzeichnisse von Vermögenswerten vorhanden.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind Übersichten der Vermögenswerten inklusive der verantwortlichen Stellen vorhanden, aber nicht aktuell und unvollständig
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Unternehmenswerte werden in einem Verzeichnis geführt, regelmäßig aktualisiert, auf inhaltliche Konsistenz geprüft und mit anderen Unternehmensverzeichnissen abgeglichen. 
- Für die Unternehmenswerte ist ein angemessener Schutzbedarf definiert.
- Die Unternehmenswerte sind gruppiert, wobei bspw. die Kategorien der ISO 27005 herangezogen werden können, und haben jeweils einen Verantwortlichen:
  - Primäre Unternehmenswerte: Geschäftsprozesse und Geschäftsaktivitäten, Informationen
  - Unterstützende Unternehmenswerte: Hardware, Software (Anwendungen), Netzwerke, Liegenschaften, Personal, Organisationsstrukturen
- Der Umgang mit Unternehmenswerten (und damit auch Informationen) ist gem. ihrer Einstufung umgesetzt und dokumentiert.
- Die Rückgabe von Unternehmenswerten (z.B. Arbeitsmittel, Daten, Dokumente ...) bei Austritt oder Beendigung eines Vertrages ist geregelt.
- Für den Prozess 'Pflege der Dokumentation/Übersichten' sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Die Pflege der Dokumentation/Übersichten, wie sie im Level 2 beschrieben ist, ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess 'Pflege der Dokumentation/Übersichten' ist ein zentraler Bestandteil/Prozess des Unternehmens.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. zentrales Änderungsmanagement, Beschaffung/Einkauf, usw.).
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
8.2,8.2 Klassifizierung von Informationen,3,"(Referenz zu ISO 27002: Control 8.2.1, 8.2.2 und 8.2.3)",2,2,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit werden Informationen hinsichtlich ihres Schutzbedarfs eingestuft?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig 
- Eine Klassifizierung von Informationen im Unternehmen ist nicht vorhanden.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln für die Klassifizierung von Informationen im Unternehmen definiert.
  Diese sind weder strukturiert noch ist die Umsetzung organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Für die Klassifizierung von Informationen ist im Unternehmen ein einheitliches Schema definiert.
- Das Klassifizierungsschema berücksichtigt die Einstufung von Informationen bezüglich ihres Wertes, gesetzlicher Anforderungen (z.B. Datenschutz), ihrer Sensibilität und ihrer Kritikalität für das Unternehmen und legt damit unmittelbar auch den Schutzbedarf fest.
- Das Klassifizierungsschema ist im Unternehmen veröffentlicht und allen Mitarbeiter zugänglich.
- Es ist definiert, dass für die Klassifizierung von Informationen der Informationseigentümer verantwortlich ist.
- Für den Unterstützungsprozess zur Beratung der Informationseigentümer bei der Klassifizierung ihrer Informationen sind Verantwortliche benannt.
- Es findet eine geeignete Kennzeichnung zur Klassifizierung statt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert (Versionskontrolle, Änderungsmanagement, 
  Freigabeprozesse etc.).",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Unterstützungsprozess bei der Klassifizierung von Informationen ist ein zentraler Bestandteil/Prozess des Unternehmens.
- Der Unterstützungsprozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. zentrales Änderungsmanagement, Beschaffung/Einkauf, usw.).
- Es sind Verfahren zum Umgang mit klassifizierten Informationen etabliert.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
8.3,8.3 Umgang mit Informationen (insb. Mobile Datenträger),3,"(Referenz zu ISO 27002: Control 8.3.1, 8.3.2 und 8.3.3)",1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit ist ein angemessener Umgang mit Informationen geregelt (insbesondere mobile Datenträger)?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig
- Es sind keine Regelung bezüglich der Nutzung von mobilen Datenträgern vorhanden.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind teilweise Regelungen für die Nutzung von mobilen Datenträgern sind vorhanden.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,,
,,,"Level 2:  Gesteuert
- Es sind Regelungen bezüglich der Nutzung von mobilen Datenträgern vorhanden.
- Die Nutzung, Löschung, Weitergabe und Entsorgung von mobilen Datenträgern ist, bezogen auf die Datenklassifizierung, geregelt.
- Die Nutzung von mobilen Datenträgern ist in Zusammenarbeit mit externen Partnern/Dienstleistern geregelt.
- Besonders schützenswerte Informationen auf mobilen Datenträgern werden verschlüsselt. 
- Die Aufbewahrung (Handling) mobiler Datenträger erfolgt in Abhängigkeit von deren Schutzbedarf.
- Für den Prozess Umgang mit mobilen Datenträgern sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess Umgang mit mobilen Datenträgern ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (Entsorgungsmanagement, Beschaffung)
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
9,9 Access Control,,,,,,,,
9.1,9.1 Zugang zu Netzwerken und Netzwerkdiensten,3,(Referenz zu ISO 27002: Control 9.1.2),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>In wie weit sind Regelungen und Verfahren vorhanden, die den Zugang zu Netzwerken und Netzwerkdiensten ermöglichen? </h1>",,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig  
- Es sind keine Regelungen und Verfahren für die Nutzung von Netzwerken und Netzwerkdiensten durch Benutzer vorhanden.",,,,,,
,,,"Level 1:  Durchgeführt
- Es bestehen vereinzelt Regelungen und Verfahren für den Zugriff auf Netzwerke und Netzwerkdienste.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Benutzer erhalten nur Zugriff auf solche Netzwerke und Netzwerkdienste, wofür sie explizit eine Genehmigung erhalten haben.
- Regelungen und Verfahren sind vorhanden, welche die Nutzung von Netzwerken und Netzwerkdiensten regeln. Sie sollte folgende Aspekte enthalten:
  - Netzwerke und Netzwerkdienste, auf die prinzipiell Zugriff gewährt werden kann,
  - Genehmigungsprozesse mit Entscheidungskriterien, wer eine Freigabe zur Nutzung von Netzwerken und Netzwerkdiensten erhält.
  - Management-Kontrollen und -Verfahren zum Zugriffsschutz auf Netzwerke und Netzwerkdienste.
  - Mittel und Möglichkeiten, um auf die Netzwerke und Netzwerkdienste zugreifen zu können (z.B. VPN)
  - Anforderungen an die Benutzerauthentifizierung
  - Überwachung der Nutzung von Netzwerken und Netzwerkdiensten
- Es existiert ein Prozess zur Vergabe von Zugriffen auf Netzwerke und Netzwerkdienste.
- Für den Prozess der Erteilung von Zugriffen für Benutzer sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess des Zugriffs auf Netzwerke und Netzwerkdienste für Benutzer ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
9.2,9.2 Benutzerregistrierung,3,"(Referenz zu ISO 27002: Control 9.2.1, 9.2.2, 9.2.4 und 9.2.5)",1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>In wie weit sind Verfahren zur Registrierung, Änderung und Löschung von Benutzern mit den zugehörigen Zugriffsrechten umgesetzt und erfolgt dabei insbesondere ein vertraulicher Umgang mit den  Anmeldeinformationen?</h1>",,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig  
- Es ist kein Antragsverfahren zur Registrierung, Änderung und Löschung von Benutzern und ihrer Zugriffsrechte vorhanden.",,,,,,
,,,"Level 1:  Durchgeführt
- Es bestehen einzelne Antragsverfahren für Benutzer und ihrer Zugriffsrechte für die IT-Systeme.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Ein zentrales Antragsverfahren zur Registrierung, Änderung und Löschung von Benutzern und ihrer Zugriffsrechte ist implementiert und umfasst alle IT-Systeme
- Im Antragsverfahren sind folgende Punkte enthalten:
   - Verwendung einer eindeutigen Benutzerkennung
   - Einschränkung der Nutzung von Sammel-Accounts
   - Freigabe des Zugangs durch den Systemeigentümer
   - Autorisierung von Berechtigungen durch den Informationseigner.
   - Überprüfen der Übereinstimmung von Berechtigung und Aufgabengebiet
   - Entzug der Berechtigungen von Dienstleistern nach Beendigung der Aufgabe
   - Unmittelbarer Entzug der Berechtigungen eines Anwenders nach dessen Wechsel in eine andere Abteilung oder nach dem Verlassen der Firma 
   - Dokumentation der vergebenen Berechtigungen.
- Der Umgang mit vertraulichen Anmeldeinformationen der Benutzer ist dokumentiert und wird kontrolliert.
- Es erfolgt eine regelmäßige Überprüfung der Zugriffsrechte durch den Informationseigner.
- Es existiert ein Prozess zur Vergabe von eindeutigen Benutzerkennungen.
- Für den Prozess der Antragsverfahren für Benutzer sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess der Antragsverfahren für Benutzer ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
9.3,9.3 Privilegierte Benutzerkonten,3,(Referenz zu ISO 27002: Control 9.2.3),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit ist die Zuweisung sowie die Nutzung von privilegierten Benutzerkonten geregelt und wird diese überprüft?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es findet keine dedizierte Vergabe und keine regelmäßige Überprüfung der Zugriffsrechte statt.",,,,,,
,,,"Level 1:  Durchgeführt
- Die Vergabe von Rechten erfolgt dediziert.
- Nur eine allgemeine Kontrolle wird durchgeführt.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Bei der Vergabe von Rechten werden folgende Punkte beachtet:
   - die relevanten bzw. betreffenden Systeme sind identifiziert
   - Rechte werden nur bei Bedarf vergeben
   - Die Rechte dürfen erst nach erfolgter Genehmigung vergeben werden.
   - Die Benutzer-IDs von privilegierten Konten müssen sich von den ""normalen"" Benutzerkonten unterscheiden. Das bedeutet, dass Benutzer mit privilegierten Rechten 2 oder mehrere Benutzerkonten besitzen.
   - die Vergabe von Berechtigungen wird dokumentiert
- Bei der Überprüfung der vergebenen Rechte wird folgendes beachtet:
   - kürzere Intervalle der Überprüfungen bei kritischen Zugriffsrechten
   - Berücksichtigung von Veränderungen des Aufgabengebietes der Anwender
   - regelmäßige Durchführung der Überprüfung
   - Dokumentation der Überprüfung
- Für den Prozess zur Vergabe und Prüfung von Zugriffsrechten sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Vergabe und Prüfung von privilegierten Zugriffsrechten ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
9.4,9.4 Vertraulichkeit von Authentifizierungsinformationen,3,(Referenz zu ISO 27002: Control 9.3.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit gibt es verbindliche Regeln für den Anwender zur Erstellung und im Umgang mit vertraulichen Anmeldeinformationen?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regeln zur Erstellung und zum Umgang mit persönlichen Anmeldeinformationen/Passwörtern definiert.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln zur Erstellung und zum Umgang mit persönlichen Anmeldeinformationen/Passwörtern definiert und veröffentlicht.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Die Richtlinie beinhaltet die Anforderungen an die Verwendung von persönlichen Anmeldeinformationen/Passwörtern:
   - Intervall zum Wechseln der Passwörter
   - temporäre Passwörter sind nach dem ersten Anmelden zu ändern
   - die Weitergabe von Passwörtern ist zu verbieten
   - geschäftliche und private Passwörter müssen getrennt werden
   - keine Speicherung von unverschlüsselten Passwörtern
   - Vorgehensweise für die Erstellung und Aufbau eines sicheren Passwortes ist definiert
- Die Richtlinie gilt verbindlich für alle Anwender auf allen IT-Systemen.
- Für den Prozess zur Erstellung einer Richtlinie für den Umgang mit persönlichen Passwörtern sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Erstellung einer Richtlinie zur Erstellung und den Umgang mit persönlichen Anmeldeinformationen/Passwörtern ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
9.5,9.5 Zugriff auf Informationen und Applikationen,3,"(Referenz zu ISO 27002: Control  9.4.1, 9.4.2 und 9.4.3)",2,2,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit wird der Zugriff auf Informationen und Applikationen auf berechtigte Personen eingeschränkt?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regeln für den Zugriff auf Informationen und Applikationen definiert.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln für den Zugriff auf Informationen und Applikationen definiert und veröffentlicht.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Der Zugriff auf Applikationen und Anwendungen ist gem. einer Richtlinie für die Zugriffsverwaltung z.B. durch ein Rollenkonzept eingeschränkt.
- Folgende Elemente einer Zugriffsbeschränkung sollten/können in Abhängigkeit von den Anforderungen der Anwendung enthalten sein:
  - auf die Zugriffsrechte eingeschränkte Menüs für Systemfunktionen
  - Überprüfung, auf welche Daten durch einen bestimmten Benutzer zugegriffen werden kann
  - Überprüfung der Zugriffsrechte eines Benutzers 
  - Überprüfung der Zugriffsrechte zwischen Anwendungen (technische Accounts)
  - Einschränkung von Informationen in Ausgabemedien
  - Implementierung physischer oder logischer Zugangskontrollen für besonders schützenswerte Systeme
- Verwendung sicherer Anmeldeverfahren
- Management von Anmeldeinformationen für eine Anwendung
- Die Richtlinie gilt verbindlich für alle Anwender von Informationen und Applikationen.
- Für den Prozess zur Erstellung einer Richtlinie für den Zugriff auf Informationen und Applikationen sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Erstellung einer Richtlinie für den Zugriff auf Informationen und Applikationen ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 4:  Vorhersagbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind gemäß einem im Unternehmen standardisierten Dokumentationsverfahren dokumentiert.",,,,,,
,,,,,,,,,
10,10 Cryptography,,,,,,,,
10.1,10.1 Verschlüsselung,3,(Referenz zu ISO 27002: Control 10.1.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>In wie weit gibt es Regeln zur Verschlüsselung inkl. der Verwaltung des Schlüsselmaterials (kompletter Lifecycle) zum Schutz von Informationen und sind diese umgesetzt worden?</h1>,,,,,,
,,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,,
,,,,,,,,,
,,,"Level 0:  Unvollständig
- Es sind keine Regeln für die Verschlüsselung, inkl. der Verwaltung des Schlüsselmaterials definiert.",,,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln zur Verschlüsselung vorhanden.
- Der Einsatz von Verschlüsselung von schutzbedürftigen Informationen wird von einzelnen Mitarbeitern durchgeführt. 
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,,
,,,"Level 2:  Gesteuert
- Die Anforderungen an die Verschlüsselung wurden gemäß der Klassifizierung von Daten und Informationen ermittelt, entwickelt und umgesetzt.
- Es sind Regelungen erstellt, welche die Anforderungen hinsichtlich der Verschlüsselung auf Basis einer Risikobewertung definieren.
- Ein Verschlüsselungskonzept beinhaltet mindestens folgende Vorgaben für:
   - die Verschlüsselungsstärke
   - die Verwaltung der Schlüssel 
   - den Verschlüsselungsalgorithmus, basierend auf Industriestandards
- Die sich aus den Verschlüsselungskonzept ergebenden Maßnahmen sind umgesetzt.  
- Für den Prozess zum Einsatz von Verschlüsselung sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der Prozess, wie er im Level 2 beschriebenen ist, ist in allen Punkten dokumentiert.",,,,,,
