,,,"Level 2:  Managed
- Following points are noticed for assignment of access rights:
   - The relevant or rather regarding systems are identified 
   - Rights can be assigned only after approval process
   - The user-ID of privileged accounts must differ from ""normal"" user accounts. This means that users with privileged rights own two accounts.
   - Authorization assignments are documented
- On checking the assigned rights the following points are noticed:
   - Short intervals of audits for critical access rights
   - Changes of the user's responsibility area are considered
   - Regular execution of audits
   - Documentation of the audit
- Responsible persons are identified for the assignment and audit of access rights.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The assignment and audit process for privileged access rights as described in the 2nd level is entirely defined and implemented within the company.
- The process is integrated into other central processes within the company using standardized interfaces.
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
9.4,9.4 Confidentiality of authentication data,3,(Reference to ISO 27002: Control 9.3.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent have binding policies been defined concerning creation and handling of secret authentication information?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There are no policies defined for the creation and handling of person-related log-on information/passwords. ",,,,,,
,,,"Level 1:  Performed
- There are policies defined and published for the creation and handling of person-related log-on information / passwords.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- The policy includes the requirements for password handling of person-related log-on information/passwords
   - Password change intervals
   - Temporary passwords have to be changed after the first login
   - Further distributions of passwords is forbidden
   - Business and private passwords have to be separated
   - No saving of unencrypted passwords
   - The approach for creating a secure password and its structure is defined
- The policy is applied for all users on all IT systems
- Responsible persons are identified for the policy that describes the development and handling process of passwords. 
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.
",,,,,,
,,,"Level 3:  Established
- The policy that describes the creation and handling process of personal log-on information as described in the 2nd level is entirely defined and implemented within the company.
- The process is integrated into other central processes within the company using standardized interfaces.
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
9.5,9.5 Access to information and applications,3,"(Reference to ISO 27002: Control 9.4.1, 9.4.2 and 9.4.3)",2,2,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent is access to information and application system functions restricted to authorized personnel?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- No rules for access to information and applications are defined.",,,,,,
,,,"Level 1:  Performed
- Rules for access to information and applications are defined and published.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- The access to information and applications is restricted due to a policy regarding access control e.g.by a rule based concept.
- The following elements of access restriction should/could be included depended from the requirements of the application:
  - Providing menus to control access to application system functions
  - Controlling which data can be accessed by a particular user
  - Controlling the access rights of users, e.g. read, write, delete and execute
  - Controlling the access rights of other applications
  - Limiting the information contained in outputs
  - Providing physical or logical access controls for the isolation of sensitive applications, application data, or systems
- Use of secure log-on procedures
- Management of log-on procedures of an application
- The policy is applied for all users on all information and applications.
- Responsible persons are identified for the policy that describes the access to information and applications. 
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The policy that describes the creation of a policy regarding access to information and applications as described in the 2nd level is entirely defined and implemented within the company.
- The process is integrated into other central processes within the company using standardized interfaces.
- The described process up to level 3 is documented in accordance with the standardized company documentation process. 
",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
10,10 Cryptography,,,,,,,,
10.1,10.1 Cryptography,3,(Reference to ISO 27002: Control 10.1.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent are rules on the use of cryptography including the management of cryptographic keys (whole lifecycle) developed and implemented?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete
- No rules for encryption including the management of encryption secrets are defined. ",,,,,,
,,,"Level 1:  Performed
- Rules for encryption are in place.
- The encryption use of critical information is carried out by individual employees. 
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- The encryption requirements are established in accordance with data and information classification, developed and implemented.
- Regulations are established defining requirements regarding encryption based on a risk-assessment.
- An encryption concept includes at least the following requirements for:
   - The encryption strength
   - The administration of keys 
   - The encryption algorithms, based on industry standards   
- The resulting measures from the encryption concept are implemented.  
- Responsible persons are identified for the encryption use process. 
- Process managers are provided with sufficient resources.
- The process as described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The encryption use process as described in the 2nd level is entirely defined and implemented within the company.
- The process is integrated into other central processes within the company using standardized interfaces (e.g. change management, purchasing / procurement, supplier management)
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
11,11 Physical and Environmental Security,,,,,,,,
11.1,11.1 Security zones,3,(Reference to ISO 27002: Control 11.1.1 and 11.1.2),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are secure areas for the protection of sensitive or critical information and information processing facilities defined, protected and controlled (access control)?</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There are no security areas identified and defined.",,,,,,
,,,"Level 1:  Performed
- Security areas are partially defined and secured (e.g. barriers such as walls, locking system controlled entrances or guarded reception areas). 
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Risk assessment was carried out regarding assets that have to be protected in specified areas.
- Security requirements for existing assets of an area were established on a risk assessment basis. 
- Measures are implemented in accordance with security requirements for specified areas (e.g. barriers such as durable walls, locking system controlled entrances or guarded reception areas).
- Responsible persons are identified for the protection process of security areas.
- Process managers are provided with sufficient resources. 
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The protection process of security areas as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (e.g. information security, security, Risk Management, Security Incident Management etc.).
- The described process up to level 3 is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
11.2,11.2 Protection against external influences and external threats,3,(Reference to ISO 27002: Control 11.1.4),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent is physical protection against natural disasters, malicious attack or accidents designed and applied?</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- No analyses and measures are carried out for protection against physical threats.",,,,,,
,,,"Level 1:  Performed
- Analyses and measures are carried out for protection against physical threats.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Risk assessment was carried out regarding physical threats for the security area.
- Security requirements for security areas were established on a risk assessment basis.
- Measures are implemented in accordance with security requirements (e.g. raised floor, fire alarm, water detectors, emergency plans, etc.) 
- Responsible persons are identified for the protection process against physical threats.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The protection process against physical threats as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (e.g. information security, security, risk management, Security Incident Management etc.).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
11.3,11.3 Protection measures in the delivery and shipping area,3,(Reference to ISO 27002: Control 11.1.6),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are protective measures at access points such as delivery and loading areas and other points taken to avoid unauthorized access?
</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- Precautions against unauthorized access to delivery and loading areas don't exist.",,,,,,
,,,"Level 1:  Performed
- Individual employees protect access to delivery and loading areas, but not systematically.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Requirements for the protection of access to delivery and loading areas were established by means of a risk assessment
Requirements could be:
  - Access only by identified and authorized personnel 
  - Separation of the information processing facilities and the delivery zone 
  - Separate security area for delivery by external without access to other areas
  - Double door system in the delivery and loading zone 
  - Examination of the delivered material for potential threats 
- Measures are defined and documented in a policy. 
- Responsible persons are identified for the protection process of delivered and dispatched goods.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The protection process of access to delivery and loading areas as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces.
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
11.4,11.4 Use of equipment,3,"(Reference to ISO 27002: Control 11.2.5, 11.2.6 and 11.2.7)",1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are policies and procedures in regards of equipment applied and implemented including its take-off, disposal and reuse?</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- No requirements / policies or measures are defined regarding the handling of resources (removal from the company's premises, disposal and recycling).",,,,,,
,,,"Level 1:  Performed
- Several rules are defined for the handling of resources (removal from the company's premises, disposal and recycling).
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Risk assessment was carried out for handling of resources.
- Based on risk assessment, regulations are defined for handling of resources particularly for removal from the company's premises, disposal and recycling. 
- Processes are established in accordance with the regulations, which ensure their compliance. 
- Process is defined and documented, appropriate regulations are published.
- Responsible persons are identified for these processes.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established 
- The handling process of resources as described in the 2nd level is entirely defined and implemented within the company. 
- Processes are integrated into other central processes within the company using standardized interfaces (e.g. information security, security, risk management, security incident management etc.).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12,12 Operations Security,,,,,,,,
12.1,12.1 Change Management,3,(Reference to ISO 27002: Control 12.1.2),2,2,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are changes to the organization, business processes, information processing facilities and systems that affect information security controlled?</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There exists no change management.
- Changes are carried out without any control.",,,,,,
,,,"Level 1:  Performed
- The documentation of configurations and changes is incomplete and incorrect.
  The concerned people or rather departments are not informed regarding changes.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- All modifications to business processes, the organization, information processing facilities and systems which have impact on information security pass through a defined formal process (assessment). 
- Each modification with impact on information security is planned, tested and evaluated.
- There exists a formal approval process for changes.
- Change management is supported by software in important departments.
- Fall-back solutions are developed and tested in case of errors.
- This process is consistently applied for all changes.
- Responsible persons are identified for the change management process on systems.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The change management process on business processes, the organization, information processing facilities and systems as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (e.g. incident management, operation management etc.).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.2,"12.2 Separation of development, test and operational environment",3,(Reference to ISO 27002: Control 12.1.4),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent are development and test facilities / systems separated from the operational facilities / systems?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There are no separate development, test and operational facilities/systems (physical or virtual systems) in place.",,,,,,
,,,"Level 1:  Performed
- The development, test and operational facilities/systems are partially separated.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Development, test and operational facilities/systems (physical or virtual systems) are established and are in operation.
- Requirements are defined for the software transfer from development to operational facilities/systems.
- Changes are only carried out in accordance with the process.
- No sensitive (real) data are used on test systems. If necessary, data will be anonymized.
- Different user profiles are established for test and operational facilities/systems.
- Neither development nor system tools exist on operational facilities/systems.
- Responsible persons are identified for the separation of system facilities/systems.
- Process managers are provided with sufficient resources. 
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The separation of system environments as described in the 2nd level is entirely defined and implemented within the company.  
- The process is integrated into other central processes within the company using standardized interfaces (e.g. change management).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.3,12.3 Protection from malware,3,(Reference to ISO 27002: Control 12.2.1),2,2,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent are detection and prevention controls implemented to protect against malware combined with appropriate user awareness?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- A protection such as detection and prevention from malware (e.g. virus, worms, trojans ...) doesn't exist.",,,,,,
,,,"Level 1:  Performed
- Security software is individually or sporadically installed without any secure update process.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- The required technical and organizational measures are defined for the protection against malware.
- Systems (groups) to be protected were evaluated using a risk analysis
- Programs for protection against malware were installed on the evaluated systems. 
- Software updates and current detection patterns of malware are automatically installed for the security software. 
- A check is completed once per day (better: every 4 hours) for availability updates of malware detection patterns.   
  Updates are immediately installed.
- Before execution, received files and programs are automatically checked for malware (On-Access-Scan).
- If available, the central Gateways (e.g. email, internet, networks of third party) are checked using security software that transfers data via encrypted connections.
- Regular reviews of the entire database systems for malware is carried out.  
- Check for malware is carried out before making data exchange or data transfer.
- It is ensured that the users are not able to deactivate the anti-virus security software. 
- It is ensured that the users are not able to carry out security relevant changes in settings of the anti-virus security software.
- Responsible persons are identified for the protection process of malware.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The protection process of malware as described in the 2nd level is entirely defined and implemented within the company.  
- The process is integrated into other central processes within the company using standardized interfaces (e.g. patch management)
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.4,12.4 Back-up procedures,3,(Reference to ISO 27002: Control 12.3.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent are backup copies taken and tested regularly in accordance with an agreed backup policy?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- No regulations for data backups exist.",,,,,,
,,,"Level 1:  Performed
- Data backups are carried out on several systems and restoring is tested.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- It is identified from which systems data backup is required.
- It is identified which intervals of data backup are required. 
- The type of data backup is defined for the systems (incremental /full).
- It is checked if data backup was successfully carried out.
- Data backups are stored in different and protected places (at minimum in different fire protection areas).
- Restoring of data backups is regularly tested.
- Responsible persons are identified for the implementation process of data backups. 
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The implementation process of data backups as described in the 2nd level is entirely defined and implemented within the company.
- The process is integrated into other central processes within the company using standardized interfaces (e.g. global change management, global order management ...).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.5,12.5 Event Logging,3,(Reference to ISO 27002: Control 12.4.1 and 12.4.2),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are event-logs (containing e.g. user activities, exceptions, errors and security events) created, stored, reviewed and protected against modification?
</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There exists no monitoring and logging.",,,,,,
,,,"Level 1:  Performed
- The use is monitored and logged on some systems.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- Operational and legal requirements are identified (e.g. retention period, protection of personal rights).
- Regulations including operational and legal requirements are defined for monitoring and logging. 
- Central monitoring and usage process of information systems are defined and documented. 
- Monitoring and usage of information systems is supported by the System Management Software.
- Responsible persons are identified for the monitoring and logging process of information systems usage. 
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The monitoring and logging process of information systems usage is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (e.g. compliance management)
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.6,12.6 Logging administrational activities,3,(Reference to ISO 27002: Control 12.4.3),1,1,,2,3,2.0
,,,,,,,,,
,,,"<h1>To what extent are system administrator and system operator activities logged, the logs protected against modification and regularly reviewed?</h1>",,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete 
- There doesn't exist any activity logging of system administrators and operators for critical systems.",,,,,,
,,,"Level 1:  Performed
- Activities are logged on some systems but they are not evaluated.
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed
- It was evaluated using a risk analysis on which system-logging is required.
- Activities of system administrators and operators are logged on the evaluated systems. 
- Activity logging is regularly checked for non-compliance. 
- Noncompliance is reported to the responsible department (e.g. CERT) according to a defined reporting process. 
- Responsible persons are identified for the system administrator's activity logging process. 
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The system administrator's activity logging process as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (disposal management)
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.7,12.7 Prosecution of vulnerability (patch management),3,(Reference to ISO 27002: Control 12.6.1 and 12.6.2),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent is information promptly obtained and assessed regarding technical vulnerabilities of information systems and are appropriate measures taken (e.g. patch management)?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
,,,"Level 0:  Incomplete
- Information regarding technical vulnerabilities is not available.",,,,,,
,,,"Level 1:  Performed
- Some employees obtain information about technical vulnerabilities and take measures for the implementation
  The approach does not follow a structured or organized form.",,,,,,
,,,"Level 2:  Managed 
- Information about systems/software was identified regarding technical vulnerabilities. 
- Roles and responsibilities concerning acquisition of information about technical vulnerabilities are defined.
- The required information is promptly obtained and analyzed.
- Appropriate benchmarks and requirements are defined for:
   - The time of known vulnerabilities and provision of a patch.
   - The patch installation (change management) including the prioritization of systems with high risk potential 
   - Documentation
   - The patch documentation in form of an audit log 
- Responsible persons are identified for the patch management process.
- Process managers are provided with sufficient resources.
- The process described in the 2nd level is documented for all points.",,,,,,
,,,"Level 3:  Established
- The patch management process as described in the 2nd level is entirely defined and implemented within the company. 
- The process is integrated into other central processes within the company using standardized interfaces (e.g. change management, purchasing / procurement, etc.).
- The described process up to level 3 is documented in accordance with the standardized company documentation process. ",,,,,,
,,,"Level 4:  Predictable
- Key Performance Indicators describing the efficiency and effectiveness for the 3rd level process are defined and measured.
- Objectives for the improvement of efficiency and effectiveness are derived from these key performance indicators.
- Corrective measures derived from these indicators are carried out in order to achieve the defined objectives.
- The process described in the 4th level is documented in accordance with the standardized company documentation process.",,,,,,
,,,"Level 5:  Optimized
- In addition to the 4th level projects are started including their own resources (staff and budget) in order to optimize the process continuously.
- In these projects further objectives for improvements which are explicitly aligned with the company's overall objectives are defined.
- The identified improvements are tested, implemented and documented in accordance with the standardized company documentation process.",,,,,,
,,,,,,,,,
12.8,12.8 Review of information systems,3,(Reference to ISO 27002: Control 12.7.1),1,1,,2,3,2.0
,,,,,,,,,
,,,<h1>To what extent are audit requirements and activities involving verification of operational systems planned and agreed?</h1>,,,,,,
,,,,,,,,,
,,,Please choose a maturity level 0-5 or na for not applicable.,,,,,,
,,,,,,,,,
